2024-02-27 20:18:33,123 | DEBUG | 第 1 次截图。
2024-02-27 20:18:33,269 | DEBUG | 读取图片(tmp/test1.png)成功！
2024-02-27 20:18:33,272 | DEBUG | 读取图片(tmp/wife_icon.png)成功！
2024-02-27 20:22:07,898 | DEBUG | 第 1 次截图。
2024-02-27 20:22:08,050 | DEBUG | 读取图片(tmp/test1.png)成功！
2024-02-27 20:22:08,052 | DEBUG | 读取图片(tmp/wife_icon.png)成功！
2024-02-27 20:23:10,584 | DEBUG | 第 1 次截图。
2024-02-27 20:23:10,736 | DEBUG | 读取图片(tmp/test1.png)成功！
2024-02-27 20:23:10,739 | DEBUG | 读取图片(tmp/wife_icon.png)成功！
2024-02-27 20:25:22,484 | DEBUG | 第 1 次截图。
2024-02-27 20:25:22,752 | DEBUG | 匹配系数：0.9999999403953552
2024-02-27 21:14:15,056 | DEBUG | 第 1 次截图。
2024-02-27 21:14:15,059 | ERROR | 截图失败：没有找到游戏窗口。
2024-02-27 21:14:16,063 | DEBUG | 截图成功！用时：0.0030012130737304688
2024-02-27 21:14:16,065 | DEBUG | 第 2 次截图。
2024-02-27 21:14:16,066 | ERROR | 截图失败：没有找到游戏窗口。
2024-02-27 21:14:17,073 | DEBUG | 截图成功！用时：0.0009996891021728516
2024-02-27 21:14:17,075 | DEBUG | 第 3 次截图。
2024-02-27 21:14:17,076 | ERROR | 截图失败：没有找到游戏窗口。
2024-02-27 21:14:18,086 | DEBUG | 截图成功！用时：0.0009996891021728516
2024-02-27 21:14:18,088 | DEBUG | 第 4 次截图。
2024-02-27 21:14:18,089 | ERROR | 截图失败：没有找到游戏窗口。
2024-02-27 21:14:19,104 | DEBUG | 截图成功！用时：0.001001119613647461
2024-02-27 21:14:19,105 | DEBUG | 第 5 次截图。
2024-02-27 21:14:19,106 | ERROR | 截图失败：没有找到游戏窗口。
2024-02-27 21:15:34,319 | DEBUG | 第 1 次截图。
2024-02-27 21:17:11,539 | DEBUG | 第 1 次截图。
2024-02-27 21:17:34,324 | DEBUG | 第 1 次截图。
2024-02-27 21:18:41,523 | DEBUG | 第 1 次截图。
2024-02-27 21:18:41,664 | ERROR | 寻找图片出错：Can't convert object to 'str' for 'filename'
2024-02-27 21:19:02,498 | DEBUG | 第 1 次截图。
2024-02-27 21:19:02,650 | ERROR | 寻找图片出错：Can't convert object to 'str' for 'filename'
2024-02-27 21:20:31,354 | DEBUG | 第 1 次截图。
2024-02-27 21:20:31,606 | DEBUG | 匹配系数：1.0
2024-02-27 21:20:31,607 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：1.0
2024-02-27 21:22:17,311 | DEBUG | 第 1 次截图。
2024-02-27 21:22:17,556 | DEBUG | 匹配系数：1.0
2024-02-27 21:22:17,560 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：1.0
2024-02-27 21:23:32,330 | DEBUG | 第 1 次截图。
2024-02-27 21:23:32,572 | DEBUG | 匹配系数：0.9999999403953552
2024-02-27 21:23:32,574 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999999403953552
2024-02-27 21:23:32,685 | DEBUG | 鼠标点击 (219, 316)
2024-02-27 21:23:39,809 | DEBUG | 第 1 次截图。
2024-02-27 21:23:40,079 | DEBUG | 匹配系数：0.9208008050918579
2024-02-27 21:23:40,081 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9208008050918579
2024-02-27 21:23:40,195 | DEBUG | 鼠标点击 (219, 476)
2024-02-27 21:24:27,553 | DEBUG | 第 1 次截图。
2024-02-27 21:24:27,798 | DEBUG | 匹配系数：0.9999999403953552
2024-02-27 21:24:27,800 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9999999403953552
2024-02-27 21:24:27,915 | DEBUG | 鼠标点击 (219, 316)
2024-02-27 21:24:34,137 | DEBUG | 第 1 次截图。
2024-02-27 21:24:34,347 | DEBUG | 匹配系数：0.9208011031150818
2024-02-27 21:24:34,349 | DEBUG | 目标图片：tmp/wife_icon.png 相似度：0.9208011031150818
2024-02-27 21:25:39,191 | DEBUG | 第 1 次截图。
